id,title,project_name,developer,community,city,property_type,bedrooms,bathrooms,size_sqft,price_aed,payment_plan,handover,status,amenities,nearby_landmarks,roi_hint,latitude,longitude,image_url,source,featured
SYN_0169,Apartment in Dubai Marina - 5 Bed,Dubai Marina Tower C,"Boyer, Mills and Francis",Dubai Marina,Dubai,Apartment,5,6,1981.0,2282687,Cash/Mortgage,Ready,Ready,"Sea View, Gym, Balcony, Parking, Metro Access",Dubai Marina,,25.079796552608013,55.14637161589262,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0170,Villa in Jumeirah Village Circle - 1 Bed,Jumeirah Village Circle Villas,Davis Group,Jumeirah Village Circle,Dubai,Villa,1,2,1084.5,787812,Cash/Mortgage,Ready,Ready,"Metro Access, Security, Parking, Balcony, Maids Room",Jumeirah Village Circle,5% Net Yield,25.06150663354852,55.20230830850506,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0171,Townhouse in Al Furjan - 2 Bed,Al Furjan Villas,Johns Ltd,Al Furjan,Dubai,Townhouse,2,3,1260.0,1190844,60/40,Q4 2025,Off-plan,"Security, Gym, Maids Room",Al Furjan,9% Net Yield,25.041400041519104,55.14845134121881,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0172,Apartment in Ajman Downtown - 3 Bed,Ajman Downtown Tower C,King LLC,Ajman Downtown,Ajman,Apartment,3,4,1593.0,246818,Cash/Mortgage,Ready,Ready,"Metro Access, Security, Maids Room, Parking, Balcony",Ajman Downtown,5% Net Yield,25.396519469744128,55.52288667852044,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0173,Apartment in Ajman Downtown - 1 Bed,Ajman Downtown Tower A,Rodriguez-Brown,Ajman Downtown,Ajman,Apartment,1,2,886.0,157901,Cash/Mortgage,Ready,Ready,"Sea View, Parking, Pool, Metro Access",Ajman Downtown,,25.40211731173596,55.50697545297854,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0174,Apartment in Downtown Dubai - 1 Bed,Downtown Dubai Tower B,Rodriguez Inc,Downtown Dubai,Dubai,Apartment,1,2,891.0,1538743,40/60 post-handover,Q4 2027,Off-plan,"Pool, Gym, Parking",Downtown Dubai,,25.18768125300153,55.27758326177102,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0175,Apartment in Dubai Marina - 4 Bed,Dubai Marina Tower C,"Davis, Howell and Grant",Dubai Marina,Dubai,Apartment,4,5,1689.0,1748995,60/40,Q2 2026,Off-plan,"Gym, Sea View, Parking, Balcony",Dubai Marina,,25.08583556929827,55.14710483156106,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0176,Apartment in Dubai Marina - 2 Bed,Dubai Marina Tower B,Durham Group,Dubai Marina,Dubai,Apartment,2,3,1082.0,1347248,40/60 post-handover,Q4 2025,Off-plan,"Security, Balcony, Parking",Dubai Marina,,25.076620610384897,55.145888215551025,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0177,Apartment in Al Furjan - 3 Bed,Al Furjan Tower C,Hubbard-Diaz,Al Furjan,Dubai,Apartment,3,4,1489.0,1533275,50/50,Q1 2027,Off-plan,"Sea View, Metro Access, Pool, Gym, Maids Room, Security",Al Furjan,9% Net Yield,25.04060529565168,55.15221648937895,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0178,Penthouse in Jumeirah Village Circle - 1 Bed,Jumeirah Village Circle Villas,"Taylor, Harris and Castillo",Jumeirah Village Circle,Dubai,Penthouse,1,2,850.0,815721,Cash/Mortgage,Ready,Ready,"Parking, Maids Room, Sea View, Security, Pool, Balcony",Jumeirah Village Circle,8% Net Yield,25.056977256161908,55.21075264490428,https://images.unsplash.com/photo-1600585152915-d208bec867a1?w=600&h=400&fit=crop,synthetic,False
SYN_0179,Apartment in Al Furjan - 1 Bed,Al Furjan Tower C,Armstrong Inc,Al Furjan,Dubai,Apartment,1,2,984.0,1030740,Cash/Mortgage,Ready,Ready,"Security, Maids Room, Pool, Metro Access, Sea View, Balcony",Al Furjan,,25.036902892607586,55.14458009623575,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0180,Apartment in Al Furjan - 1 Bed,Al Furjan Tower C,"Velasquez, King and Anderson",Al Furjan,Dubai,Apartment,1,2,984.0,810323,50/50,Q4 2025,Off-plan,"Balcony, Security, Sea View, Pool, Metro Access",Al Furjan,,25.048502423553945,55.14761325838355,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0181,Apartment in Al Furjan - 3 Bed,Al Furjan Tower C,"Vaughn, Steele and Thompson",Al Furjan,Dubai,Apartment,3,4,1600.0,1537703,60/40,Q2 2026,Off-plan,"Security, Sea View, Maids Room, Metro Access",Al Furjan,,25.03864686749804,55.15096927300847,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0182,Apartment in Creek Harbour - 2 Bed,Creek Harbour Tower C,Maxwell Ltd,Creek Harbour,Dubai,Apartment,2,3,1002.0,1106979,Cash/Mortgage,Ready,Ready,"Pool, Sea View, Security, Balcony, Gym",Creek Harbour,,25.200696539241186,55.34853513258205,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0183,Apartment in Ajman Downtown - 2 Bed,Ajman Downtown Tower C,"Drake, Aguilar and Reyes",Ajman Downtown,Ajman,Apartment,2,3,1248.0,197345,Cash/Mortgage,Ready,Ready,"Pool, Security, Sea View, Gym, Balcony, Metro Access",Ajman Downtown,6% Net Yield,25.408048438378717,55.510291969563056,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0184,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower A,Smith-Arias,Dubai Marina,Dubai,Apartment,1,2,756.0,908363,60/40,Q2 2026,Off-plan,"Metro Access, Maids Room, Security, Balcony",Dubai Marina,,25.07411336761133,55.14415309900737,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0185,Apartment in Al Furjan - 0 Bed,Al Furjan Tower B,Cruz Inc,Al Furjan,Dubai,Apartment,0,1,438.0,338119,40/60 post-handover,Q2 2026,Off-plan,"Metro Access, Security, Pool, Sea View",Al Furjan,,25.047551422948725,55.15778969940613,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0186,Apartment in Creek Harbour - 2 Bed,Creek Harbour Tower C,Snyder-Guzman,Creek Harbour,Dubai,Apartment,2,3,1158.0,1260534,50/50,Q4 2025,Off-plan,"Maids Room, Parking, Gym, Balcony, Metro Access",Creek Harbour,,25.202254501846344,55.350546465542855,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0187,Apartment in Downtown Dubai - 2 Bed,Downtown Dubai Tower C,"Mason, Pollard and Reeves",Downtown Dubai,Dubai,Apartment,2,3,1107.0,1817682,Cash/Mortgage,Ready,Ready,"Maids Room, Security, Balcony, Gym",Downtown Dubai,8% Net Yield,25.197022105426512,55.2715009502851,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0188,Apartment in Palm Jumeirah - 2 Bed,Palm Jumeirah Tower C,"Fields, Floyd and Roth",Palm Jumeirah,Dubai,Apartment,2,3,1138.0,2295932,Cash/Mortgage,Ready,Ready,"Pool, Parking, Sea View, Security",Palm Jumeirah,,25.1150027448841,55.13591114580326,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0189,Apartment in Creek Harbour - 3 Bed,Creek Harbour Tower A,"Barnes, Hall and Stevenson",Creek Harbour,Dubai,Apartment,3,4,1530.0,1800488,40/60 post-handover,Q1 2027,Off-plan,"Parking, Gym, Pool, Balcony, Metro Access, Maids Room",Creek Harbour,,25.18831207143791,55.34061515453777,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0190,Apartment in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Tower C,Ward Inc,Jumeirah Village Circle,Dubai,Apartment,3,4,1533.0,1071178,Cash/Mortgage,Ready,Ready,"Sea View, Security, Pool",Jumeirah Village Circle,,25.050395987394584,55.20091291585924,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0191,Villa in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Villas,Hernandez PLC,Jumeirah Village Circle,Dubai,Villa,3,4,2152.5,1483132,1% Monthly,Q2 2026,Off-plan,"Maids Room, Gym, Security, Metro Access, Balcony, Parking",Jumeirah Village Circle,5% Net Yield,25.05181648194854,55.20120105869529,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0192,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower A,"Roberts, Brown and Franklin",Dubai Marina,Dubai,Apartment,1,2,739.0,945431,Cash/Mortgage,Ready,Ready,"Balcony, Gym, Parking",Dubai Marina,,25.080812584219977,55.14737139587729,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0193,Townhouse in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Villas,Watson PLC,Jumeirah Village Circle,Dubai,Townhouse,3,4,1357.0,1093408,Cash/Mortgage,Ready,Ready,"Security, Pool, Parking, Sea View, Balcony, Metro Access",Jumeirah Village Circle,9% Net Yield,25.069564018203515,55.21135518926988,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0194,Townhouse in Downtown Dubai - 2 Bed,Downtown Dubai Villas,Snyder Inc,Downtown Dubai,Dubai,Townhouse,2,3,1282.0,2017522,40/60 post-handover,Q4 2027,Off-plan,"Maids Room, Parking, Pool, Sea View",Downtown Dubai,9% Net Yield,25.19842894727486,55.267668403880144,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0195,Apartment in Ajman Downtown - 2 Bed,Ajman Downtown Tower B,Holmes-West,Ajman Downtown,Ajman,Apartment,2,3,1297.0,247965,60/40,Q4 2027,Off-plan,"Parking, Metro Access, Sea View",Ajman Downtown,9% Net Yield,25.408173836016505,55.51638358582798,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0196,Apartment in Al Furjan - 2 Bed,Al Furjan Tower C,"Roberson, Anderson and Simon",Al Furjan,Dubai,Apartment,2,3,1077.0,958725,Cash/Mortgage,Ready,Ready,"Maids Room, Parking, Security, Balcony, Metro Access, Pool",Al Furjan,,25.038823265657243,55.14381225728684,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0197,Apartment in Business Bay - 1 Bed,Business Bay Tower C,"Arellano, Baxter and Rogers",Business Bay,Dubai,Apartment,1,2,879.0,1141720,Cash/Mortgage,Ready,Ready,"Gym, Pool, Sea View, Parking",Business Bay,6% Net Yield,25.178576989468617,55.26182843751205,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0198,Apartment in Palm Jumeirah - 3 Bed,Palm Jumeirah Tower C,"Johnson, Flynn and Bennett",Palm Jumeirah,Dubai,Apartment,3,4,1348.0,2420276,Cash/Mortgage,Ready,Ready,"Sea View, Parking, Security, Pool",Palm Jumeirah,,25.118900220818077,55.14888719516543,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0199,Apartment in Jumeirah Village Circle - 2 Bed,Jumeirah Village Circle Tower A,Jackson-Larson,Jumeirah Village Circle,Dubai,Apartment,2,3,1277.0,1068247,1% Monthly,Q1 2027,Off-plan,"Maids Room, Sea View, Gym, Balcony",Jumeirah Village Circle,5% Net Yield,25.05390397620783,55.20656899664076,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0200,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower C,Davis-Page,Dubai Marina,Dubai,Apartment,1,2,820.0,904461,50/50,Q4 2025,Off-plan,"Metro Access, Parking, Gym, Security, Balcony",Dubai Marina,8% Net Yield,25.087987378586536,55.13224180147799,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0201,Apartment in Business Bay - 1 Bed,Business Bay Tower A,Mahoney LLC,Business Bay,Dubai,Apartment,1,2,824.0,813969,Cash/Mortgage,Ready,Ready,"Maids Room, Security, Sea View",Business Bay,,25.19287880338306,55.2741906114383,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0202,Apartment in Palm Jumeirah - 4 Bed,Palm Jumeirah Tower B,Torres PLC,Palm Jumeirah,Dubai,Apartment,4,5,1610.0,2895699,Cash/Mortgage,Ready,Ready,"Sea View, Balcony, Metro Access, Parking, Maids Room",Palm Jumeirah,,25.11045285408526,55.1292232033916,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0203,Villa in Ajman Downtown - 2 Bed,Ajman Downtown Villas,Walton Ltd,Ajman Downtown,Ajman,Villa,2,3,1582.5,241589,1% Monthly,Q4 2027,Off-plan,"Security, Pool, Parking, Sea View, Gym, Balcony",Ajman Downtown,8% Net Yield,25.40740769867061,55.51081240344886,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0204,Apartment in Downtown Dubai - 2 Bed,Downtown Dubai Tower B,Kerr-Decker,Downtown Dubai,Dubai,Apartment,2,3,1232.0,1579699,60/40,Q4 2025,Off-plan,"Gym, Security, Parking",Downtown Dubai,9% Net Yield,25.197050233205655,55.27850288035026,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0205,Villa in Dubai Marina - 3 Bed,Dubai Marina Villas,Wilson-Roberts,Dubai Marina,Dubai,Villa,3,4,2023.5,2602795,Cash/Mortgage,Ready,Ready,"Balcony, Parking, Gym",Dubai Marina,,25.076584870990743,55.14874529971957,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=600&h=400&fit=crop,synthetic,False
SYN_0206,Villa in Downtown Dubai - 1 Bed,Downtown Dubai Villas,Collins-Rogers,Downtown Dubai,Dubai,Villa,1,2,1318.5,2281232,50/50,Q4 2027,Off-plan,"Gym, Metro Access, Security, Pool, Balcony",Downtown Dubai,6% Net Yield,25.19066323730557,55.28436712741823,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0207,Villa in Business Bay - 2 Bed,Business Bay Villas,King LLC,Business Bay,Dubai,Villa,2,3,1801.5,2263627,50/50,Q2 2026,Off-plan,"Sea View, Gym, Parking, Security",Business Bay,9% Net Yield,25.175911242610983,55.26357859275577,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0208,Apartment in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Tower B,Smith Inc,Jumeirah Village Circle,Dubai,Apartment,3,4,1532.0,1252147,Cash/Mortgage,Ready,Ready,"Gym, Parking, Security, Maids Room, Metro Access",Jumeirah Village Circle,,25.06327939653114,55.19660203537847,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0209,Apartment in Dubai Hills Estate - 4 Bed,Dubai Hills Estate Tower C,"Lee, Dougherty and Meyer",Dubai Hills Estate,Dubai,Apartment,4,5,1870.0,2376086,Cash/Mortgage,Ready,Ready,"Pool, Maids Room, Balcony",Dubai Hills Estate,5% Net Yield,25.104913468153768,55.24124405492624,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0210,Townhouse in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Villas,Price Ltd,Jumeirah Village Circle,Dubai,Townhouse,3,4,1358.0,1265304,60/40,Q2 2026,Off-plan,"Gym, Sea View, Pool, Parking, Balcony",Jumeirah Village Circle,6% Net Yield,25.069119495601203,55.20815590459933,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0211,Townhouse in Ajman Downtown - 4 Bed,Ajman Downtown Villas,Cantrell and Sons,Ajman Downtown,Ajman,Townhouse,4,5,1658.0,316791,Cash/Mortgage,Ready,Ready,"Parking, Security, Sea View, Metro Access",Ajman Downtown,8% Net Yield,25.411849458414576,55.504027492606326,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0212,Apartment in Jumeirah Village Circle - 1 Bed,Jumeirah Village Circle Tower B,"Vega, Jenkins and Moon",Jumeirah Village Circle,Dubai,Apartment,1,2,961.0,655415,1% Monthly,Q4 2025,Off-plan,"Security, Sea View, Balcony, Parking, Pool",Jumeirah Village Circle,,25.06814377206724,55.20807914360871,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0213,Apartment in Ajman Downtown - 5 Bed,Ajman Downtown Tower B,Williams-Krause,Ajman Downtown,Ajman,Apartment,5,6,2078.0,326485,Cash/Mortgage,Ready,Ready,"Sea View, Balcony, Security",Ajman Downtown,8% Net Yield,25.405441313382045,55.51283401677048,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0214,Apartment in Dubai Hills Estate - 1 Bed,Dubai Hills Estate Tower C,Wilkins-Roberts,Dubai Hills Estate,Dubai,Apartment,1,2,837.0,1121155,1% Monthly,Q4 2027,Off-plan,"Metro Access, Balcony, Gym, Security, Parking",Dubai Hills Estate,7% Net Yield,25.1099283537611,55.23140505326101,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0215,Apartment in Al Furjan - 0 Bed,Al Furjan Tower C,Webb-Fields,Al Furjan,Dubai,Apartment,0,1,553.0,577462,Cash/Mortgage,Ready,Ready,"Balcony, Metro Access, Parking, Security",Al Furjan,,25.047224788952978,55.14560884940559,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0216,Apartment in Al Furjan - 3 Bed,Al Furjan Tower C,Walker Ltd,Al Furjan,Dubai,Apartment,3,4,1354.0,1204700,Cash/Mortgage,Ready,Ready,"Maids Room, Gym, Pool, Sea View, Security, Metro Access",Al Furjan,6% Net Yield,25.04547630536287,55.139296288676725,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0217,Townhouse in Palm Jumeirah - 1 Bed,Palm Jumeirah Villas,"Adams, Edwards and Webb",Palm Jumeirah,Dubai,Townhouse,1,2,980.0,2210342,60/40,Q4 2025,Off-plan,"Gym, Balcony, Pool, Parking, Maids Room",Palm Jumeirah,8% Net Yield,25.10447956360356,55.14132084985056,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0218,Apartment in Al Furjan - 0 Bed,Al Furjan Tower B,"Campbell, Johnson and Lane",Al Furjan,Dubai,Apartment,0,1,601.0,551733,50/50,Q4 2025,Off-plan,"Gym, Pool, Maids Room, Metro Access, Security, Balcony",Al Furjan,,25.042918326200944,55.14904236230415,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0219,Villa in Al Furjan - 1 Bed,Al Furjan Villas,Gibson-Brady,Al Furjan,Dubai,Villa,1,2,1452.0,1261475,50/50,Q4 2025,Off-plan,"Balcony, Parking, Metro Access, Sea View, Pool",Al Furjan,7% Net Yield,25.045277887675876,55.15761333692788,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0220,Penthouse in Ajman Downtown - 4 Bed,Ajman Downtown Villas,"Jimenez, Davis and Williams",Ajman Downtown,Ajman,Penthouse,4,5,1605.0,223450,Cash/Mortgage,Ready,Ready,"Parking, Security, Pool, Balcony, Gym, Maids Room",Ajman Downtown,8% Net Yield,25.403633740789537,55.52222976927182,https://images.unsplash.com/photo-1600585152915-d208bec867a1?w=600&h=400&fit=crop,synthetic,False
SYN_0221,Townhouse in Ajman Downtown - 3 Bed,Ajman Downtown Villas,Montgomery-Perez,Ajman Downtown,Ajman,Townhouse,3,4,1363.0,234238,Cash/Mortgage,Ready,Ready,"Balcony, Metro Access, Gym, Maids Room, Sea View",Ajman Downtown,,25.395409022155828,55.509230646862946,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0222,Apartment in Dubai Hills Estate - 2 Bed,Dubai Hills Estate Tower A,"Garcia, Mckinney and Moreno",Dubai Hills Estate,Dubai,Apartment,2,3,1073.0,1581806,Cash/Mortgage,Ready,Ready,"Security, Sea View, Balcony, Parking",Dubai Hills Estate,,25.118378641582293,55.2372988915019,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0223,Apartment in Dubai Hills Estate - 4 Bed,Dubai Hills Estate Tower C,"Evans, Boyer and Melendez",Dubai Hills Estate,Dubai,Apartment,4,5,1848.0,2684699,60/40,Q1 2027,Off-plan,"Maids Room, Parking, Pool, Balcony",Dubai Hills Estate,9% Net Yield,25.107104113828143,55.23243987622538,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0224,Apartment in Palm Jumeirah - 3 Bed,Palm Jumeirah Tower C,Ayers Ltd,Palm Jumeirah,Dubai,Apartment,3,4,1451.0,3358360,1% Monthly,Q1 2027,Off-plan,"Security, Metro Access, Maids Room",Palm Jumeirah,9% Net Yield,25.120939457289985,55.13196203630828,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0225,Apartment in Downtown Dubai - 5 Bed,Downtown Dubai Tower B,Green-Hall,Downtown Dubai,Dubai,Apartment,5,6,1935.0,2634204,Cash/Mortgage,Ready,Ready,"Maids Room, Metro Access, Gym",Downtown Dubai,,25.206802508069416,55.26797794148726,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
